Genome Name,Genome ID,ampicillin,cefotaxime,ceftazidime,cefuroxime,ciprofloxacin,gentamicin,meropenem,piperacillin/tazobactam,tigecycline,trimethoprim/sulfamethoxazole
Escherichia coli f709c5a6-7bb8-11e9-a8d3-68b59976a384,562.99844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f723e044-7bb8-11e9-a8d3-68b59976a384,562.99835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f73d5a74-7bb8-11e9-a8d3-68b59976a384,562.99838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f756dddc-7bb8-11e9-a8d3-68b59976a384,562.100125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f7714578-7bb8-11e9-a8d3-68b59976a384,562.100431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f78ed1e2-7bb8-11e9-a8d3-68b59976a384,562.100782,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f7a8e320-7bb8-11e9-a8d3-68b59976a384,562.100784,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli f7c27cd6-7bb8-11e9-a8d3-68b59976a384,562.100785,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f7dc3536-7bb8-11e9-a8d3-68b59976a384,562.99849,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Escherichia coli f7f5b736-7bb8-11e9-a8d3-68b59976a384,562.99845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f80f973c-7bb8-11e9-a8d3-68b59976a384,562.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f829b220-7bb8-11e9-a8d3-68b59976a384,562.100132,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f84452ec-7bb8-11e9-a8d3-68b59976a384,562.100441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f85e1b28-7bb8-11e9-a8d3-68b59976a384,562.100792,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f8778e50-7bb8-11e9-a8d3-68b59976a384,562.100791,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli f890d900-7bb8-11e9-a8d3-68b59976a384,562.100796,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f8aaf862-7bb8-11e9-a8d3-68b59976a384,562.99854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f8c4c710-7bb8-11e9-a8d3-68b59976a384,562.99856,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f8df4e8c-7bb8-11e9-a8d3-68b59976a384,562.100134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f8f912ea-7bb8-11e9-a8d3-68b59976a384,562.100137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f912ecec-7bb8-11e9-a8d3-68b59976a384,562.100444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli f92cc16c-7bb8-11e9-a8d3-68b59976a384,562.100798,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli f946fe42-7bb8-11e9-a8d3-68b59976a384,562.100799,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f9617b5a-7bb8-11e9-a8d3-68b59976a384,562.1008,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli f97c52ae-7bb8-11e9-a8d3-68b59976a384,562.9986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli f996fd98-7bb8-11e9-a8d3-68b59976a384,562.99861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f9b1a7b0-7bb8-11e9-a8d3-68b59976a384,562.10014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f9cc4f34-7bb8-11e9-a8d3-68b59976a384,562.100142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli f9e60f50-7bb8-11e9-a8d3-68b59976a384,562.100455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fa04b932-7bb8-11e9-a8d3-68b59976a384,562.100806,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fa1f64d0-7bb8-11e9-a8d3-68b59976a384,562.100805,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli fa39e5f8-7bb8-11e9-a8d3-68b59976a384,562.100808,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fa54b9d2-7bb8-11e9-a8d3-68b59976a384,562.99864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fa963fec-7bb8-11e9-a8d3-68b59976a384,562.100148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli fab11aec-7bb8-11e9-a8d3-68b59976a384,562.10015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli facd525c-7bb8-11e9-a8d3-68b59976a384,562.10046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fae7431a-7bb8-11e9-a8d3-68b59976a384,562.100813,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fb001296-7bb8-11e9-a8d3-68b59976a384,562.100815,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fb1987a8-7bb8-11e9-a8d3-68b59976a384,562.100816,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fb4c804a-7bb8-11e9-a8d3-68b59976a384,562.99868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fb7f213a-7bb8-11e9-a8d3-68b59976a384,562.100157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli fb98a178-7bb8-11e9-a8d3-68b59976a384,562.100156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fbb27026-7bb8-11e9-a8d3-68b59976a384,562.100155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fbcbf5be-7bb8-11e9-a8d3-68b59976a384,562.10047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Escherichia coli fbe6b016-7bb8-11e9-a8d3-68b59976a384,562.100472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fc00d446-7bb8-11e9-a8d3-68b59976a384,562.100473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fc1b1a4a-7bb8-11e9-a8d3-68b59976a384,562.100823,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli fc34cbb6-7bb8-11e9-a8d3-68b59976a384,562.100825,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fc69f142-7bb8-11e9-a8d3-68b59976a384,562.10016,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
Escherichia coli fc856760-7bb8-11e9-a8d3-68b59976a384,562.100161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli fc9fe3e2-7bb8-11e9-a8d3-68b59976a384,562.100479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fcba3800-7bb8-11e9-a8d3-68b59976a384,562.100311,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fcd421b6-7bb8-11e9-a8d3-68b59976a384,562.10048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fcee3b82-7bb8-11e9-a8d3-68b59976a384,562.100788,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0
Escherichia coli fd0915f6-7bb8-11e9-a8d3-68b59976a384,562.100828,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fd22690c-7bb8-11e9-a8d3-68b59976a384,562.100768,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0
Escherichia coli fd3bfa2a-7bb8-11e9-a8d3-68b59976a384,562.100121,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Escherichia coli fd55e764-7bb8-11e9-a8d3-68b59976a384,562.100022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fd74e95c-7bb8-11e9-a8d3-68b59976a384,562.100435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fd8f24ac-7bb8-11e9-a8d3-68b59976a384,562.100443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fda9ea58-7bb8-11e9-a8d3-68b59976a384,562.100451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fdc4c314-7bb8-11e9-a8d3-68b59976a384,562.100812,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fddf14b2-7bb8-11e9-a8d3-68b59976a384,562.100822,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
Escherichia coli fdf8fc4c-7bb8-11e9-a8d3-68b59976a384,562.100827,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fe12c7da-7bb8-11e9-a8d3-68b59976a384,562.100167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli fe2cee62-7bb8-11e9-a8d3-68b59976a384,562.100166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fe46d2be-7bb8-11e9-a8d3-68b59976a384,562.100484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fe66ab48-7bb8-11e9-a8d3-68b59976a384,562.100483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fe805728-7bb8-11e9-a8d3-68b59976a384,562.100481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fe9a3cb0-7bb8-11e9-a8d3-68b59976a384,562.100833,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
Escherichia coli feb3bea6-7bb8-11e9-a8d3-68b59976a384,562.100834,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli feceb404-7bb8-11e9-a8d3-68b59976a384,562.100836,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0
Escherichia coli fee860ca-7bb8-11e9-a8d3-68b59976a384,562.100168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli ff027db6-7bb8-11e9-a8d3-68b59976a384,562.100171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli ff1ca236-7bb8-11e9-a8d3-68b59976a384,562.100487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli ff37e3d4-7bb8-11e9-a8d3-68b59976a384,562.100489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli ff523c7a-7bb8-11e9-a8d3-68b59976a384,562.100488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli ff6c6b72-7bb8-11e9-a8d3-68b59976a384,562.100838,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,0.0
Escherichia coli ff88a634-7bb8-11e9-a8d3-68b59976a384,562.100767,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0
Escherichia coli ffa33148-7bb8-11e9-a8d3-68b59976a384,562.100766,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli ffbf3262-7bb8-11e9-a8d3-68b59976a384,562.100109,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Escherichia coli ffd8be62-7bb8-11e9-a8d3-68b59976a384,562.100111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli fff3ab8c-7bb8-11e9-a8d3-68b59976a384,562.100417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Escherichia coli not known strain ECO0321,562.22874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Escherichia coli strain 10-16,562.5676,1.0,1.0,1.0,,1.0,,1.0,,,
Escherichia coli strain 100,562.42634,1.0,,1.0,,1.0,1.0,0.0,1.0,,1.0
Escherichia coli strain 100269_aEPEC,562.7579,0.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 100383_aEPEC,562.773,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 100446,562.779,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 100554_aEPEC,562.7567,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 100600_aEPEC,562.7783,0.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 101,562.58741,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 102,562.58742,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 102010_aEPEC,562.7643,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 102014_aEPEC,562.7682,0.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 102298_aEPEC,562.7737,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 102328_aEPEC,562.7759,0.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 102366_aEPEC,562.7769,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 102485_aEPEC,562.7719,0.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 103,562.45845,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0
Escherichia coli strain 103151,562.7694,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 1034-14,562.56765,1.0,1.0,1.0,,,,0.0,,,
Escherichia coli strain 1035-14,562.56764,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 1036-14,562.56767,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 1039-14,562.56763,1.0,1.0,1.0,,,,0.0,,,
Escherichia coli strain 104,562.19151,1.0,1.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 1040-14,562.56766,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 1041-14,562.56762,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 1042-14,562.56761,1.0,1.0,1.0,,,,0.0,,,
Escherichia coli strain 1043-14,562.56771,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 1044-14,562.56773,1.0,1.0,1.0,,,,0.0,,,
Escherichia coli strain 1045-14,562.56774,1.0,1.0,1.0,,,,0.0,,,
Escherichia coli strain 1047-14,562.5677,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 105,562.58745,1.0,1.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 106,562.58751,1.0,1.0,1.0,,0.0,0.0,,,,1.0
Escherichia coli strain 107,562.58752,1.0,1.0,1.0,,0.0,0.0,,,,0.0
Escherichia coli strain 108,562.42635,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,,1.0
Escherichia coli strain 109,562.58746,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 110,562.58747,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 110-12,562.56769,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 111,562.58749,1.0,0.0,0.0,,1.0,0.0,,,,1.0
Escherichia coli strain 112,562.58748,1.0,0.0,0.0,,1.0,1.0,,,,0.0
Escherichia coli strain 113,562.58753,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 114,562.58757,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 115,562.58758,1.0,0.0,1.0,,0.0,0.0,,,,0.0
Escherichia coli strain 116,562.13671,1.0,0.0,0.0,,0.0,1.0,,,,1.0
Escherichia coli strain 117,562.58755,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 117-16,562.56772,1.0,1.0,1.0,,,,0.0,,,
Escherichia coli strain 118,562.58754,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 119,562.58759,1.0,0.0,0.0,,1.0,0.0,,,,1.0
Escherichia coli strain 120,562.5876,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 121,562.58762,1.0,0.0,0.0,,0.0,0.0,,,,1.0
Escherichia coli strain 124-16,562.56768,1.0,1.0,1.0,,,,0.0,,,
Escherichia coli strain 134,562.42636,1.0,,0.0,,1.0,0.0,0.0,0.0,,0.0
Escherichia coli strain 136,562.42637,1.0,,0.0,,1.0,0.0,0.0,0.0,,0.0
Escherichia coli strain 137,562.42638,1.0,,0.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 138,562.42639,1.0,,1.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 139,562.4264,1.0,,0.0,,1.0,0.0,0.0,0.0,,0.0
Escherichia coli strain 140,562.42641,1.0,,0.0,,1.0,0.0,0.0,1.0,,1.0
Escherichia coli strain 14036998,562.58703,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14037824,562.58704,1.0,0.0,0.0,,0.0,1.0,0.0,,0.0,
Escherichia coli strain 14040376,562.58705,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14043377,562.58706,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14043512,562.58707,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14044802,562.58708,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,
Escherichia coli strain 14045775,562.58709,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14047606,562.58714,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14050800,562.58715,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14050802,562.58713,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,
Escherichia coli strain 14053473,562.58712,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14054555,562.58717,1.0,0.0,0.0,,0.0,1.0,0.0,,0.0,
Escherichia coli strain 14057877,562.58716,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14060900,562.5872,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 14062104,562.58719,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14062120,562.58718,1.0,0.0,0.0,,0.0,1.0,0.0,,0.0,
Escherichia coli strain 14063820,562.58711,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14065450,562.5871,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14066715,562.58721,1.0,0.0,0.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 14067330,562.58722,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14069546,562.58723,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14072934,562.58731,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14073256,562.58729,1.0,0.0,0.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 14077295,562.5873,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14083136,562.58727,1.0,0.0,0.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 14085180,562.58726,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14087995,562.58728,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 14091902,562.58725,1.0,0.0,0.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 141,562.42642,1.0,,1.0,,0.0,0.0,0.0,1.0,,0.0
Escherichia coli strain 142,562.42643,1.0,,0.0,,1.0,0.0,0.0,0.0,,0.0
Escherichia coli strain 143,562.42644,1.0,,0.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 144,562.42645,1.0,,0.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 145,562.42646,1.0,,0.0,,1.0,0.0,0.0,0.0,,0.0
Escherichia coli strain 148,562.42647,1.0,,1.0,,1.0,1.0,0.0,1.0,,1.0
Escherichia coli strain 149,562.42648,1.0,,1.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 15038100,562.58724,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 15050011,562.58733,1.0,0.0,0.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 15051805,562.58732,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 15054212,562.58734,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 15056393,562.58735,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 15056420,562.5874,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,
Escherichia coli strain 15056874,562.58739,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 15057173,562.58737,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 15062645,562.58736,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,
Escherichia coli strain 15078696,562.58738,1.0,1.0,1.0,,0.0,1.0,0.0,,0.0,
Escherichia coli strain 151,562.42649,1.0,,1.0,,1.0,0.0,0.0,1.0,,1.0
Escherichia coli strain 153,562.4265,1.0,,1.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 154,562.42651,1.0,,1.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 155,562.42652,1.0,,1.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 158,562.42653,1.0,,1.0,,1.0,1.0,0.0,0.0,,1.0
Escherichia coli strain 159,562.42654,1.0,,1.0,,1.0,0.0,0.0,1.0,,1.0
Escherichia coli strain 160,562.42655,1.0,,0.0,,1.0,0.0,0.0,,,1.0
Escherichia coli strain 160-16,562.56775,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 161,562.42657,1.0,,1.0,,1.0,0.0,0.0,,,1.0
Escherichia coli strain 162,562.42656,1.0,,1.0,,0.0,0.0,0.0,1.0,,0.0
Escherichia coli strain 163,562.42658,1.0,,1.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 164,562.42659,1.0,,1.0,,1.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 165,562.4266,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0
Escherichia coli strain 166,562.42661,1.0,,1.0,,1.0,1.0,0.0,0.0,,0.0
Escherichia coli strain 169,562.42662,,,1.0,,1.0,1.0,0.0,1.0,,1.0
Escherichia coli strain 170,562.42663,1.0,,1.0,,1.0,1.0,0.0,0.0,,1.0
Escherichia coli strain 172,562.42664,1.0,,1.0,,1.0,0.0,0.0,1.0,,1.0
Escherichia coli strain 177-10,562.56776,1.0,1.0,1.0,,1.0,,0.0,,,
Escherichia coli strain 190,562.42665,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0
Escherichia coli strain 194,562.42666,,,0.0,,1.0,1.0,0.0,0.0,1.0,0.0
Escherichia coli strain 195,562.42667,1.0,,1.0,,1.0,1.0,0.0,0.0,,0.0
Escherichia coli strain 196,562.42668,1.0,,1.0,,0.0,0.0,0.0,0.0,,1.0
Escherichia coli strain 197,562.42669,1.0,,1.0,,1.0,0.0,0.0,0.0,,0.0
Escherichia coli strain 198,562.4267,1.0,,1.0,,1.0,1.0,0.0,0.0,,0.0
Escherichia coli strain 199,562.42671,1.0,,1.0,,1.0,1.0,0.0,0.0,,0.0
Escherichia coli strain 200,562.42672,1.0,,1.0,,1.0,0.0,0.0,0.0,,0.0
Escherichia coli strain 200135_aEPEC,562.7717,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 200232,562.7763,0.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 200439_aEPEC,562.7727,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 200456_aEPEC,562.757,1.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 200499,562.7789,0.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 200696,562.7667,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 200708_aEPEC,562.7577,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 200758_aEPEC,562.7701,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 200781_aEPEC,562.7618,0.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 200959_aEPEC,562.7648,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 201,562.58761,1.0,0.0,0.0,,1.0,1.0,,,,1.0
Escherichia coli strain 201191_aEPEC,562.7735,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 201214_aEPEC,562.7646,0.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 201350,562.7669,1.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 201381_aEPEC,562.7683,0.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 201488_aEPEC,562.7637,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 201534_aEPEC,562.7642,1.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 201589_aEPEC,562.7634,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 202,562.42673,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,,1.0
Escherichia coli strain 202317_aEPEC,562.7741,1.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 202374,562.7658,0.0,,0.0,,0.0,0.0,0.0,,,0.0
Escherichia coli strain 202387,562.7689,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 202423_aEPEC,562.7721,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 202443_aEPEC,562.767,1.0,,0.0,,0.0,0.0,0.0,,,1.0
Escherichia coli strain 202453_aEPEC,562.7617,1.0,,0.0,,0.0,0.0,0.0,,,1.0
